URI,URILabel,comURI
http://www.wikidata.org/entity/Q85730806,BroadbandNow,https://broadbandnow.com
http://www.wikidata.org/entity/Q4972067,Broadcast Company of the Americas,
http://www.wikidata.org/entity/Q4972072,Broadcast Electronics,http://www.bdcast.com/
http://www.wikidata.org/entity/Q555925,Broadcom,http://www.broadcom.com/
http://www.wikidata.org/entity/Q30255359,Broadley James (United States),
http://www.wikidata.org/entity/Q25040766,Broadside Lotus Press,
http://www.wikidata.org/entity/Q4972334,Broadview Security,
http://www.wikidata.org/entity/Q2925856,Broadvision,http://www.broadvision.com
http://www.wikidata.org/entity/Q15899930,Broadway (Electric store),
http://www.wikidata.org/entity/Q4972412,Broadway Bank,http://www.broadwaybank.com/index.html
http://www.wikidata.org/entity/Q4972437,Broadway Federal Bank,http://www.broadwayfederalbank.com/
http://www.wikidata.org/entity/Q4972492,Broadway Play Publishing Inc.,http://www.broadwayplaypub.com/
http://www.wikidata.org/entity/Q4972541,Broadway Video,http://www.broadwayvideo.com/
http://www.wikidata.org/entity/Q16966928,BroadwayHD,
http://www.wikidata.org/entity/Q7390221,BroadwaySF,https://www.broadwaysf.com/
http://www.wikidata.org/entity/Q30267589,Broala (United States),https://www.broala.com/
http://www.wikidata.org/entity/Q2424396,Brocade Communications Systems,http://www.brocade.com
http://www.wikidata.org/entity/Q30297749,BrockTek (United States),http://www.brocktekus.com/
http://www.wikidata.org/entity/Q2925915,Brockway Motor Company,
http://www.wikidata.org/entity/Q4973660,Bromium,http://www.Bromium.com
http://www.wikidata.org/entity/Q4973849,Bronco Wine Company,http://www.broncowine.com
http://www.wikidata.org/entity/Q4974098,Bronto Software,
http://www.wikidata.org/entity/Q30291398,Brookes Publishing (United States),
http://www.wikidata.org/entity/Q4974574,Brookfield Engineering,http://www.brookfieldengineering.com
http://www.wikidata.org/entity/Q3100500,Brookfield Properties Retail Group,https://www.brookfieldpropertiesretail.com
http://www.wikidata.org/entity/Q4974631,Brookhaven Instruments,
http://www.wikidata.org/entity/Q30297753,Brookhaven Technology Group (United States),http://www.brookhaventech.com/
http://www.wikidata.org/entity/Q2926166,Brooklyn Rapid Transit Company,
http://www.wikidata.org/entity/Q2926164,Brooklyn–Manhattan Transit Corporation,
http://www.wikidata.org/entity/Q4974940,Brookmeade Stable,
http://www.wikidata.org/entity/Q30284181,Brooks Automation,
http://www.wikidata.org/entity/Q929722,Brooks Brothers,http://www.brooksbrothers.com
http://www.wikidata.org/entity/Q61934708,Brooks Rand Instruments (United States),http://www.brooksrandinc.com/
http://www.wikidata.org/entity/Q670764,Brooks Sports,http://brooksrunning.com
http://www.wikidata.org/entity/Q4975084,Brookshire Brothers,http://www.brookshirebrothers.com/
http://www.wikidata.org/entity/Q15109850,Brooktree,http://www.brooktree.com/
http://www.wikidata.org/entity/Q14714414,Broom Street Theater,http://bstonline.org/
http://www.wikidata.org/entity/Q30264027,Brother International (United States),http://www.brother-usa.com/
http://www.wikidata.org/entity/Q32932412,Brother Jimmy's BBQ,http://www.brotherjimmys.com/
http://www.wikidata.org/entity/Q30255396,Brotherhood (United States),
http://www.wikidata.org/entity/Q4975822,Broughton Foods Company,http://www.broughtonfoods.com/
http://www.wikidata.org/entity/Q4975899,Broward Health,http://www.browardhealth.org/
http://www.wikidata.org/entity/Q4976009,Brown & Bigelow,
http://www.wikidata.org/entity/Q2926338,Brown & Williamson,
http://www.wikidata.org/entity/Q4976026,Brown Aeronautical Company,
http://www.wikidata.org/entity/Q4976027,Brown Aircraft Co.,
http://www.wikidata.org/entity/Q64141536,Brown and Caldwell (United States),http://www.brownandcaldwell.com/
http://www.wikidata.org/entity/Q3645421,Brown Brothers Harriman & Co.,http://bbh.com
http://www.wikidata.org/entity/Q61934711,Brown Computer Company (United States),http://www.browncomputer.com/
http://www.wikidata.org/entity/Q392221,Brown-Forman,http://www.brown-forman.com
http://www.wikidata.org/entity/Q4975925,Brown's Chicken & Pasta,http://www.brownschicken.com
http://www.wikidata.org/entity/Q991188,Browning Arms Company,http://www.browning.com/
http://www.wikidata.org/entity/Q4977473,Bruce Foods,http://www.brucefoods.com/
http://www.wikidata.org/entity/Q30284185,Bruce Technologies (United States),
http://www.wikidata.org/entity/Q28971023,Bruker (United States),
http://www.wikidata.org/entity/Q994313,Brush Motor Car Company,
http://www.wikidata.org/entity/Q19874227,Brutsche Aircraft Corporation,
http://www.wikidata.org/entity/Q30255409,Bruxton (United States),
http://www.wikidata.org/entity/Q4980103,Bryan Foods,
http://www.wikidata.org/entity/Q4980149,Bryan Health,http://www.bryanhealth.com/
http://www.wikidata.org/entity/Q61934723,BryCoat (United States),https://www.brycoat.com/
http://www.wikidata.org/entity/Q61934664,BSC Associates (United States),http://www.bsc.com/
http://www.wikidata.org/entity/Q30255423,BSD Medical Corporation (United States),
http://www.wikidata.org/entity/Q30272282,BSH Home Appliances (United States),http://www.bsh-group.info/laender/us/
http://www.wikidata.org/entity/Q61934560,BST Systems (United States),http://www.bstsys.com/
http://www.wikidata.org/entity/Q30297755,BTech Acoustics (United States),http://www.btechacoustics.com/
http://www.wikidata.org/entity/Q30255335,BTG (United States),
http://www.wikidata.org/entity/Q61934571,BTS Software Solutions (United States),https://www.unleashbts.com/
http://www.wikidata.org/entity/Q4982306,Bublitz Case Company,
http://www.wikidata.org/entity/Q30338151,Bucher Emhart Glass (United States),http://www.emhartglass.com/
http://www.wikidata.org/entity/Q27450220,Buchholz Gallery,
http://www.wikidata.org/entity/Q4982885,Buck Knives,http://www.buckknives.com/
http://www.wikidata.org/entity/Q43895700,Buck Research Instruments (United States),http://www.hygrometers.com/
http://www.wikidata.org/entity/Q4983080,Buckeye Industries,
http://www.wikidata.org/entity/Q999580,Buckeye Manufacturing Company,
http://www.wikidata.org/entity/Q34250443,Buckeye Nutrition,http://www.buckeyenutrition.com/our-story.aspx
http://www.wikidata.org/entity/Q4983093,Buckeye Steel Castings,
http://www.wikidata.org/entity/Q4983306,Buckle,http://www.buckle.com/
http://www.wikidata.org/entity/Q16828423,Buckley,http://www.BuckleySandler.com
http://www.wikidata.org/entity/Q16828423,Buckley,https://buckleyfirm.com/
http://www.wikidata.org/entity/Q4983342,Buckley Aircraft,
http://www.wikidata.org/entity/Q4983398,Buckman,https://www.buckman.com/
http://www.wikidata.org/entity/Q4983420,Buckmobile,
http://www.wikidata.org/entity/Q766417,Bucyrus International,http://www.bucyrus.com/
http://www.wikidata.org/entity/Q4983910,Bud Moore Engineering,
http://www.wikidata.org/entity/Q4983917,Bud Plant Inc.,http://budsartbooks.com
http://www.wikidata.org/entity/Q16991607,Buda Engine Co.,
http://www.wikidata.org/entity/Q960308,Budd Company,
http://www.wikidata.org/entity/Q3053254,Buena Vista Home Entertainment,http://movies.disney.com/watch-at-home
http://www.wikidata.org/entity/Q54973471,Buena Vista International,
http://www.wikidata.org/entity/Q55864426,Buena Vista Software,
http://www.wikidata.org/entity/Q4985656,Buffalo Bill's Brewery,http://www.buffalobillsbrewery.com/
http://www.wikidata.org/entity/Q30284190,Buffalo BioLabs,http://www.buffalobiolabs.com/
http://www.wikidata.org/entity/Q4985724,Buffalo Forge Company,
http://www.wikidata.org/entity/Q4985730,Buffalo Games,http://www.buffalogames.com/
http://www.wikidata.org/entity/Q4985837,Buffalo Rock,http://www.buffalorock.com/
http://www.wikidata.org/entity/Q4986173,Buggies Unlimited,https://www.buggiesunlimited.com/
http://www.wikidata.org/entity/Q4986227,Bugmobile Company,
http://www.wikidata.org/entity/Q13529947,Buhl Aircraft Company,
http://www.wikidata.org/entity/Q27415,Buick,https://www.buick.com/
http://www.wikidata.org/entity/Q4986431,Builders Square,http://www.builderssquare.com
http://www.wikidata.org/entity/Q4986516,Building a Better Legal Profession,http://www.betterlegalprofession.org/
http://www.wikidata.org/entity/Q60527315,Building Industry Credit Association,https://www.bicanet.com
http://www.wikidata.org/entity/Q61934730,Buildlab (United States),http://buildlab.net/home/index.html
http://www.wikidata.org/entity/Q4996875,"Bulley & Andrews, LLC",http://www.bulley.com
http://www.wikidata.org/entity/Q4997245,Bumble Bee Foods,http://www.bumblebee.com
http://www.wikidata.org/entity/Q1009458,Bunge Limited,http://www.bunge.com/
http://www.wikidata.org/entity/Q4997755,Bunker Hill Breweries,
http://www.wikidata.org/entity/Q4997805,Bunn-o-Matic Corporation,http://bunnomatic.com/
http://www.wikidata.org/entity/Q30255528,Bunnell (United States),
http://www.wikidata.org/entity/Q4997814,Bunnell Incorporated,
http://www.wikidata.org/entity/Q4997824,Bunnies By The Bay,
http://www.wikidata.org/entity/Q23461372,Buona,https://buona.com/
http://www.wikidata.org/entity/Q30297758,Burge Environmental (United States),http://www.burgenv.com/
http://www.wikidata.org/entity/Q4998530,Burger Chef,
http://www.wikidata.org/entity/Q4999146,Burley Design,
http://www.wikidata.org/entity/Q4999626,Burndy,http://www.burndy.com
http://www.wikidata.org/entity/Q30255552,Burness (United States),
http://www.wikidata.org/entity/Q4999681,Burnett County Abstract Company,
http://www.wikidata.org/entity/Q5000283,Burpee Seeds,http://www.burpee.com
http://www.wikidata.org/entity/Q5000401,Burrell Communications Group,
http://www.wikidata.org/entity/Q5000673,Burt's Bees,http://www.burtsbees.com/
http://www.wikidata.org/entity/Q30271074,Burton D. Morgan Foundation,http://bdmorganfdn.org/
http://www.wikidata.org/entity/Q763051,Burton Snowboards,http://www.burton.com/
http://www.wikidata.org/entity/Q1017288,Busch Gardens,http://buschgardens.com/bg/
http://www.wikidata.org/entity/Q5001324,Busek,http://www.busek.com/
http://www.wikidata.org/entity/Q5001347,Busey Bank,http://www.busey.com/
http://www.wikidata.org/entity/Q208997,Bush Brothers and Company,http://www.bushbeans.com/
http://www.wikidata.org/entity/Q2510641,Bushmaster Firearms International,http://bushmaster.com
http://www.wikidata.org/entity/Q5001546,Bushnell Corporation,http://www.bushnell.com/
http://www.wikidata.org/entity/Q636192,Business Wire,https://www.businesswire.com/
http://www.wikidata.org/entity/Q5002786,"Butte Broadcasting, Inc",
http://www.wikidata.org/entity/Q1018077,Butterfield Overland Mail,
http://www.wikidata.org/entity/Q5003490,BuzzFeed,https://www.buzzfeed.com
http://www.wikidata.org/entity/Q4836822,BVD,http://www.bvd.com/
http://www.wikidata.org/entity/Q5004151,Bynari,http://www.bynari.net
http://www.wikidata.org/entity/Q5004208,Byrd's,
http://www.wikidata.org/entity/Q5004329,Byron Company,http://www.byronphoto.com/
http://www.wikidata.org/entity/Q84319492,Byte Inc.,https://www.byte.co
http://www.wikidata.org/entity/Q4836884,BYU Adlab,http://byuadlab.com/
http://www.wikidata.org/entity/Q4836899,BYU Creamery,http://dining.byu.edu/creamery/
http://www.wikidata.org/entity/Q5003755,ByWater Solutions,http://bywatersolutions.com/
http://www.wikidata.org/entity/Q30255578,C & L Instruments (United States),
http://www.wikidata.org/entity/Q30297762,C & P Technologies (United States),http://www.cptnj.com/
http://www.wikidata.org/entity/Q5015066,C Level Design,
http://www.wikidata.org/entity/Q5015101,C Spire Wireless,http://www.cspire.com
http://www.wikidata.org/entity/Q61934735,C-2 Innovations (United States),https://www.c-2innovations.com/
http://www.wikidata.org/entity/Q5005896,C-More Systems,http://www.cmore.com
http://www.wikidata.org/entity/Q30284197,C-Motion (United States),
http://www.wikidata.org/entity/Q5005929,C-Town Supermarkets,https://www.ctownsupermarkets.com/
http://www.wikidata.org/entity/Q3648242,C. B. Fisk,http://www.cbfisk.com/
http://www.wikidata.org/entity/Q5006333,C. C. Myers,
http://www.wikidata.org/entity/Q5006358,C. Crane Company,http://www.ccrane.com
http://www.wikidata.org/entity/Q1022479,C. F. Martin & Company,https://www.martinguitar.com/
http://www.wikidata.org/entity/Q5006449,C. F. Sauer Company,http://www.cfsauer.com/
http://www.wikidata.org/entity/Q5006524,C. Howard Hunt,
http://www.wikidata.org/entity/Q64355321,"C. M. Gourdon, Inc.",
http://www.wikidata.org/entity/Q5006735,C. O. Bigelow,http://www.bigelowchemists.com/
http://www.wikidata.org/entity/Q5006764,C. Person's Sons,
http://www.wikidata.org/entity/Q5006774,C. R. Bard,http://www.crbard.com
http://www.wikidata.org/entity/Q16985816,C. Wonder,http://www.cwonder.com/
http://www.wikidata.org/entity/Q5006094,"C.E. Unterberg, Towbin",
http://www.wikidata.org/entity/Q5005785,C&P Telephone,http://www22.verizon.com/about/community/md/
http://www.wikidata.org/entity/Q64141493,C&R Technologies (United States),https://www.crtech.com/
http://www.wikidata.org/entity/Q978919,C1RCA,http://c1rca.com/
http://www.wikidata.org/entity/Q3648415,C2 Pictures,
http://www.wikidata.org/entity/Q30286286,C2N Diagnostics (United States),
http://www.wikidata.org/entity/Q30286288,C3 Jian (United States),
http://www.wikidata.org/entity/Q30297766,C3I (United States),http://c3i-inc.com/
http://www.wikidata.org/entity/Q30265377,C4 Imaging (United States),http://www.c4imaging.com/
http://www.wikidata.org/entity/Q64142088,C4 Therapeutics (United States),http://c4therapeutics.com/
http://www.wikidata.org/entity/Q30286290,C5•6 Technologies (United States),
http://www.wikidata.org/entity/Q600624,CA Technologies,http://www.ca.com/
http://www.wikidata.org/entity/Q30284198,Cabezon Group (United States),
http://www.wikidata.org/entity/Q19362220,Cabins USA,https://www.cabinsusa.com/
http://www.wikidata.org/entity/Q22812779,Cabins USA Gatlinburg,https://www.cabinsusagatlinburg.com/
http://www.wikidata.org/entity/Q5015648,Cable Piano Company,
http://www.wikidata.org/entity/Q750124,Cabot Corporation,http://www.cabot-corp.com/
http://www.wikidata.org/entity/Q30291705,Cabot Microelectronics (United States),
http://www.wikidata.org/entity/Q5016370,Cadence Bank,https://cadencebank.com
http://www.wikidata.org/entity/Q608776,Cadence Design Systems,http://www.cadence.com
http://www.wikidata.org/entity/Q18149141,Cadillac Jack,http://www.cadillacjack.com/Home.aspx
http://www.wikidata.org/entity/Q43895714,Caduceus Intelligence Corporation (United States),http://www.caduceusintel.com/
http://www.wikidata.org/entity/Q30297769,CAE Solutions (United States),http://caesolutions.net/
http://www.wikidata.org/entity/Q30284215,Caelum Research Corporation (United States),http://www.caelum.com/
http://www.wikidata.org/entity/Q30294981,Caerus Molecular Diagnostics (United States),http://www.caerusmdx.com/
http://www.wikidata.org/entity/Q892498,Caesars Entertainment Corporation,https://www.caesars.com/corporate
http://www.wikidata.org/entity/Q2932883,"Caesars Entertainment, Inc.",http://www.caesars.com/
http://www.wikidata.org/entity/Q5017081,Cafaro Company,http://www.cafarocompany.com
http://www.wikidata.org/entity/Q1025504,Cafe Au Go Go,
http://www.wikidata.org/entity/Q5017260,Café Rico,http://www.caferico.com/
http://www.wikidata.org/entity/Q5017108,Cafe Rio,https://www.caferio.com/
http://www.wikidata.org/entity/Q5017584,Cain Hoy Stable,
http://www.wikidata.org/entity/Q61934744,Cairn Biosciences (United States),https://www.cairnbio.com/
http://www.wikidata.org/entity/Q5008607,CAIS Software,
http://www.wikidata.org/entity/Q30253615,Caisson Laboratories (United States),http://www.caissonlabs.com/
http://www.wikidata.org/entity/Q5018086,Cakewalk,http://www.cakewalk.com
http://www.wikidata.org/entity/Q61934754,Caktus Group (United States),https://www.caktusgroup.com/
